,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,HostelType
924,Jacques BARSI,5,il y a une semaine,no comment,01/2023,11
925,Hemant Patel,5,il y a une semaine,no comment,01/2023,11
926,M M,5,il y a une semaine,no comment,01/2023,11
927,Candice Hudson,5,il y a une semaine,(Traduit par Google) Littéralement l'un des endroits les plus heureux sur terre! J'ai tout aimé de Disneyland Paris. J'ai fêté mes 30 ans avec le parc à thème et je suis content de l'avoir fait!(Avis d'origine)Literally one of the happiest places on earth! I loved everything about Disneyland Paris. I celebrated my 30th birthday with the theme park and I’m glad I did!,06/2022,11
928,avadhut khade,5,il y a une semaine,no comment,01/2023,11
929,AnthoJVL (AnthoJVL),5,il y a une semaine,no comment,01/2023,11
930,Benjamin Ducastelle,4,il y a une semaine,"Parc d’attraction pour tous les fans de l’univers Disney, pixar, star wars et bientôt Marvel. Possédant un pass annuel, je regrette l’augmentation des tarifs et le fait de devoir réserver sa place pour venir (parc souvent complet alors que pass pour 365 jours…)La nourriture des restaurants avec réservation est plutôt bonne malgré un tarif élevé.La parade présente actuellement est vraiment sympa.Malheureusement beaucoup de monde même en semaine (étrangers +++) qui ne sont pas forcément respectueux des autres guests.Je mets malgré tout 4 étoiles car à chaque fois que l’on y va on retombe en enfance et entrons dans un monde merveilleux.Et 2 spectacles qui en valent l’attente : le roi lion / Mickey et le magicien +++",05/2022,11
931,Kraria Hinda,3,il y a une semaine,no comment,01/2023,11
932,Jessica Rodriguez,5,il y a une semaine,no comment,01/2023,11
933,sammy bcy,5,il y a une semaine,no comment,01/2023,11
934,Mickael Brevard,5,il y a une semaine,no comment,01/2023,11
935,Tez K,1,il y a une semaine,"(Traduit par Google) J'ai eu une très mauvaise expérience avec Disneyland Paris et il a été très déçu après tout !!!Tout d'abord, nous avons pris la navette de notre hôtel jusqu'à Disneyland Paris et sommes arrivés à l'entrée sud. Ensuite, nous devions d'abord déposer notre chien avant d'entrer dans le parc. Il n'y avait pas de signalisation / personnel pour guider les visiteurs où le centre de soins aux animaux devrait être. Nous nous sommes promenés pendant un moment jusqu'à ce que nous trouvions qu'un membre du personnel de l'entrée sud pouvait nous guider. C'était une longue marche. Enfin nous avons déposé notre chien. Au fait, je peux dire que le personnel du Animal Care Center était super et sympathique !Vers 20h, nous avons décidé de quitter le parc et de récupérer notre chien. Après que notre chien ait été pris en charge, nous avons dû retourner à l'entrée sud car l'arrêt de la navette de notre hôtel était là. Apparemment, nous devions encore passer par la porte de sécurité avant d'atteindre l'entrée sud depuis l'est.Lorsque nous étions au point de contrôle de sécurité, il y avait 5 à 6 agents de sécurité qui nous ont dit qu'aucun chien n'était autorisé et qu'ils ne nous permettraient pas de traverser l'entrée sud. Ils ne parlaient pas bien anglais et n'arrêtaient pas de dire «pas de chiens pas de chiens» avec une attitude impolie envers nous, même si nous leur avons expliqué plusieurs fois, mais personne n'a écouté. Ils n'arrêtaient pas de se demander pourquoi nous insistions pour aller à l'entrée sud. Nous avions l'impression qu'ils nous traitaient comme des criminels. Enfin, l'un des gars de la sécurité est venu et parlait un anglais correct. Il nous a compris et a expliqué à ses collègues notre situation. Ensuite, un des gars de la sécurité nous a demandé de le suivre et nous a accompagnés jusqu'à l'entrée sud.Toute l'expérience dans la zone de contrôle de sécurité était inappropriée et ils nous ont traités de manière hostile. Nous n'avions pas du tout l'impression d'être dans un environnement convivial de Disneyland.Nous sommes encore vraiment énervés. Disneyland Paris doit communiquer clairement avec son équipe de sécurité pour s'assurer que les visiteurs avec des chiens peuvent être déposés ou récupérés sans problème. De plus, ils devraient avoir un chemin dégagé ou un flux de marche entre l'entrée sud et l'entrée est lorsque les visiteurs avec des chiens !!! C'était un personnel de sécurité très désorganisé et hostile! ! ! Nous ne pensons pas que nous reviendrons à Disneyland Paris.(Avis d'origine)I had a very bad experience with Disneyland Paris and it was very disappointed after all!!!First of all, we took our hotel shuttle bus to Disneyland Paris and arrived at the south entrance. Then, we needed to drop off our dog first before entering the park. There were no signage / staffs to guide visitors where the Animal Care Center should be. We walked around for awhile until we found a staff from the south entrance could guide us. It was a long walk. Finally we dropped off our dog. By the way, I can say the staffs at the Animal Care Center were great and friendly!Around 8pm, we decided to leave the park and pickup our dog. After our dog got pickup, we had to walk back to the South entrance since our hotel shuttle bus stop was there. Apparently, we still needed to go thought the security gate before reaching to the South entrance from the East.When we were at the security check point, there were 5-6 security guys told us no dogs allowed and they wouldn’t allow us to walk through to the south entrance. They didn’t speak well in English and kept saying “no dogs no dogs” in impolite attitude to us, even though we explained to them for several times, but no one listened. They kept questioning why we insisted to go to the South entrance. We felt like they treated us as criminals. Finally, one of the security guy came and spoke decent English. He understood us and explained to his colleagues about our situation. Then, one of the security guy asked us to follow him and walked us to the south entrance.The whole experience at the security check area was inappropriate and they treated us unfriendly. It didn’t feel we were at a friendly Disneyland environment at all.We are really upset still. Disneyland Paris should communicate with their security team clearly to ensure visitors with dogs can be drop off or pickup their dogs smoothly without any issues. As well, they should have a clear path or walk flow between south and east entrance when visitors with dogs!!! It was very disorganised and unfriendly security staffs!!! We don’t think we will visit Disneyland Paris again.",01/2023,11
936,Gérald Charrieras,5,il y a une semaine,no comment,01/2023,11
937,Ismael DR,5,il y a une semaine,(Traduit par Google) Super parc d'attractions !(Avis d'origine)Impresionante parque de diversiones!,01/2023,11
938,ΑΝΤΩΝΙΟΣ ΑΛΕΦΡΑΓΚΗΣ,5,il y a une semaine,no comment,01/2023,11
939,Ruben Jonges,5,il y a une semaine,"(Traduit par Google) Comme toujours super ! Le temps d'attente n'était pas trop mal, la nourriture était bonne ! Il faut aller dans les ""vrais"" restaurants pour ça. Astuce : vous mangez mieux et restez « rassasié » plus longtemps. En conséquence, vous dépensez moins en collations. En conséquence, vous perdez moins à la fin.Les spectacles, défilés et animations sont toujours formidables.Je viens au moins une fois par an, je continuerai à le faire !(Avis d'origine)Zoals altijd geweldig! De wachttijd viel mee, het eten was goed! Je moet daarvoor wel naar de 'echte' restaurants. Tip: je eet beter en blijft langer 'vol'. Daardoor geef je minder aan snacks uit. Hierdoor ben je uiteindelijk minder kwijt.De shows, parades en entertainment zijn altijd weer mooi.Ik kom minstens 1 keer per jaar, dat blijf ik doen!",01/2023,11
940,M G G,5,il y a une semaine,"(Traduit par Google) Un lieu magique, tout est beau, la seule chose que j'ai à dire contre c'est qu'avec ce que l'on paie, le temps d'attente en file pour les attractions devient un mythe(Avis d'origine)Un lugar mágico, todo precioso lo único que tengo que decir en su contra es que con lo que se paga se hace mito tiempo de espera de cola para las atracciones",01/2023,11
941,donal dillon,5,il y a une semaine,"(Traduit par Google) J'ai adoré.voyagé en famille de 4 avec 2 garçons de 5 et 7 ans à la fin de la saison de Noël, le meilleur moment de l'année pour découvrir la magie de Disney.il y en a pour tous les goûts ici, petits et grands, et vous passerez des jours ici à découvrir de nouvelles choses à faire et à voir. le spectacle nocturne est un must pour tout le monde et les défilés de jour avec les personnages de Disney sont parfaits pour les enfants. une visite incontournable pour toute famille.(Avis d'origine)LoVed it.travelled as a family of 4 with 2 boys 5 and 7 at the end of the Christmas  season the best time of year to experience  the magic of Disney.there is something for everyone young and old hereand you will spend days here discovering  new things to do and see.the night time show is a must see for everyone and the day parades with the Disney characters are great for the kids.a must visit for any family.",01/2023,11
942,Andrea D,5,il y a une semaine,"(Traduit par Google) Magnifique, nous avons séjourné dans l'hôtel à thème ouest, les attractions et espaces thématiques vous font voyager dans le temps, à visiter absolument au moins une fois dans sa vie !(Avis d'origine)Bellissimo, noi abbiamo alloggiato nell'hotel a tema west, attrazioni e aree tematiche ti riportano indietro nel tempo, da visitare assolutamente almeno una volta nella vita!",01/2023,11
943,Andréa Falcão,5,il y a une semaine,no comment,01/2023,11
944,M Chouf,1,il y a une semaine,no comment,01/2023,11
945,C Drick,4,il y a une semaine,no comment,10/2022,11
946,Manon C.A.,5,il y a une semaine,"(Traduit par Google) Une si belle et magique expérience ! Préparez-vous à ne pas pouvoir simplement manger dans un restaurant du parc, vous devez réserver longtemps à l'avance.(Avis d'origine)Zo'n mooie en magische ervaring! Wees er op voorbereid dat je niet zomaar in een restaurantje kan eten op het park, dit moet je ver van te voren boeken.",01/2023,11
947,Gabriel Reljich,3,il y a une semaine,no comment,01/2023,11
948,Carla de Wit,3,il y a une semaine,"(Traduit par Google) Été à Euro Disney 3-4-5 janvier 2023. Désolé mais quelle déception. Seulement acheté une photo pour 70 euros, il y avait peu d'attractions où des photos étaient prises, si je les avais achetées séparément j'aurais été moins chère. Parade qui avait l'habitude d'être là à cette époque très cool, maintenant 3 à 4 fois par jour un wagon avec quelques chiffres sur zootropical. Il y avait si peu de personnages Disney que si vous vouliez vous y tenir avant qu'ils n'arrivent, c'était déjà plein et vous ne pouviez plus l'atteindre. J'étais content que par hasard je puisse prendre une photo avec ma petite-fille de 8 ans avec Dingo, c'était aussi la seule en 3 jours. Puis le dernier la nourriture. Nous étions à l'hôtel Marvel (New York) et y avons dîné le dernier soir (nous avions emporté de la nourriture avec). L'ami de ma fille, mon petit-fils et ma petite-fille avaient des lasagnes et honnêtement, cela aurait pu être un bol de nourriture pour chien. J'avais moi-même du poisson et 5 tranches de légumes et ma fille avait du poulet 2 cubes d'environ 3 cm de côté et un plat avec des pommes de terre. Il y avait une petite entrée et un petit dessert. Nous avons reçu un reçu pour 176 euros par la suite, vraiment bizarre comment ils osent demander. Ensuite le pire c'est que ma petite-fille a craché cette nuit-là et n'a jeté que des lasagnes vraiment minables et a mal dormi ensemble. Maintenant, je ne parle même pas des prix des souvenirs ou du petit-déjeuner. C'est tellement décevant et j'ai dû payer plus de 4000 euros pour cela.(Avis d'origine)3-4-5 jan 2023 in euro Disney geweest. Sorry maar wat is dat tegengevallen. Heb een foto pas gekocht van 70 euro ,er waren weinig  attracties waar foto’s werden gemaakt, als ik  ze los had gekocht had ik goedkoper geweest. Parade die er vroeger was rond deze tijd heel gaaf, nu 3 tot 4 keer op een dag een wagen met een paar figuurtjes er op uit zootropelisch. Disney figuren waren er zo weinig dat als je er wilde gaan staan voor ze kwamen was het al vol en kon je er niet meer bij. Was blij dat ik per toeval met mijn kleindochter van 8 met Goofy op de foto kon was ook de enige in 3 dagen. Dan het laatste het eten. Wij zatten in het Marvel hotel (New York) en de laatste avond daar gegeten (we hadden eten erbij genomen) de vriend van mijn dochter, mijn kleinzoon en kleindochter hadden lasagne genomen en eerlijk had zo een bak hondenvoer kunnen zijn. Ikzelf had vis en 5 plakjes groenten en mijn dochter had kip 2 blokjes van ong 3 cm in het vierkant en een schaaltje met aardappeltjes. Hadden een klein voorafje en een klein toetje. We kregen wel een bon achteraf 176 euro , echt bizar hoe ze het durven te vragen. Dan het ergste is dat mijn kleindochter die nacht heeft gespuugd en alleen de lasagne eruit heeft gegooid echt zielig en samen slecht geslapen. Nu heb ik het niet eens over de prijzen van souveniertjes of het ontbijt . Het is zo verschrikkelijk tegen gevallen en hier heb ik ruim 4000 euro voor moeten betalen bezopen.",01/2023,11
